Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;EFA_weighted;EFA_km_weighted;EFA_WTT_weighted;EFA_WTT_km_weighted;EFA_WTW_weighted;EFA_WTW_km_weighted
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO;Urban;TØ,6-7h,1-2km;6.86476326;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO;Urban;TØ,7-8h,1-2km;7.274198055;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO;Urban;TØ,8-9h,1-2km;7.683633327;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO;Urban;TØ,9-10h,1-2km;8.093067169;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO;Urban;TØ,10-11h,1-2km;8.502501488;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO;Urban;TØ,11-12h,1-2km;8.91193676;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;CO;Urban;TØ,>12h,1-2km;9.116653442;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;CO;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;CO;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;CO;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,0-1h,0-1km;0.108087637;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,1-2h,0-1km;0.186517805;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,2-3h,0-1km;0.187260941;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,3-4h,0-1km;0.193716526;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,4-5h,0-1km;0.194356859;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,5-6h,0-1km;0.189155221;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,6-7h,0-1km;0.183914647;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,7-8h,0-1km;0.178634658;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,8-9h,0-1km;0.173314869;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,9-10h,0-1km;0.167954966;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,10-11h,0-1km;0.162554651;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,11-12h,0-1km;0.157113522;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,>12h,0-1km;0.154378802;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,0-1h,1-2km;0.127115518;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,1-2h,1-2km;0.249482155;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,2-3h,1-2km;0.265455753;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,3-4h,1-2km;0.274355203;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,4-5h,1-2km;0.274790496;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,5-6h,1-2km;0.266759306;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,6-7h,1-2km;0.258724421;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,7-8h,1-2km;0.250686288;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,8-9h,1-2km;0.242645383;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,9-10h,1-2km;0.234602153;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,10-11h,1-2km;0.226556838;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,11-12h,1-2km;0.218509436;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NOx;Urban;TØ,>12h,1-2km;0.214485049;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NOx;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NOx;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NOx;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,0-1h,0-1km;1.642174721;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,1-2h,0-1km;3.191427469;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,2-3h,0-1km;4.768320084;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,3-4h,0-1km;6.518996716;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,4-5h,0-1km;8.286783218;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,5-6h,0-1km;10.12829304;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,6-7h,0-1km;11.9698;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,7-8h,0-1km;13.81130886;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,8-9h,0-1km;15.65281296;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,9-10h,0-1km;17.49431992;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,10-11h,0-1km;19.33582878;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;FC;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;FC;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;FC;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;FC;Urban;TØ,11-12h,0-1km;21.17733765;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,11-12h,0-1km;0.0;;;;;
